task,layer,attn_audio_frac,uniform_frac,view,step
chord_quality,4.0,0.07002344975868861,0.4917329894550799,by_layer,
chord_quality,5.0,0.09051771151522796,0.4917329894550799,by_layer,
chord_quality,6.0,0.06847871125986178,0.4917329894550799,by_layer,
chord_quality,7.0,0.12053553170214097,0.4917329894550799,by_layer,
chord_quality,8.0,0.09222236555069685,0.4917329894550799,by_layer,
chord_quality,9.0,0.15335526131093502,0.4917329894550799,by_layer,
chord_quality,10.0,0.051142582669854164,0.4917329894550799,by_layer,
chord_quality,11.0,0.07818952109664679,0.4917329894550799,by_layer,
chord_quality,12.0,0.07936801233639319,0.4917329894550799,by_layer,
chord_quality,13.0,0.08669823159774144,0.4917329894550799,by_layer,
chord_quality,14.0,0.1232584776977698,0.4917329894550799,by_layer,
chord_quality,15.0,0.0682783021281163,0.4917329894550799,by_layer,
chord_quality,16.0,0.08501175884157419,0.4917329894550799,by_layer,
chord_quality,17.0,0.09957120971133311,0.4917329894550799,by_layer,
chord_quality,18.0,0.10638954707731803,0.4917329894550799,by_layer,
chord_quality,19.0,0.10813989800711472,0.4917329894550799,by_layer,
chord_quality,20.0,0.08015851024538279,0.4917329894550799,by_layer,
chord_quality,21.0,0.11130889380971591,0.4917329894550799,by_layer,
chord_quality,22.0,0.09357395954430103,0.4917329894550799,by_layer,
chord_quality,23.0,0.08345966941366594,0.4917329894550799,by_layer,
chord_quality,24.0,0.057647587110598884,0.4917329894550799,by_layer,
chord_quality,25.0,0.03988886624574661,0.4917329894550799,by_layer,
chord_quality,26.0,0.05703304180254539,0.4917329894550799,by_layer,
chord_quality,27.0,0.07899882551282644,0.4917329894550799,by_layer,
instrument_id,0.0,0.08918854283789794,0.44659617789563505,by_layer,
instrument_id,1.0,0.0778913361330827,0.44659617789563505,by_layer,
instrument_id,2.0,0.1121523417532444,0.44659617789563505,by_layer,
instrument_id,3.0,0.10103232351442178,0.44659617789563505,by_layer,
instrument_id,4.0,0.07147915102541447,0.44659617789563505,by_layer,
instrument_id,5.0,0.08272378457089265,0.44659617789563505,by_layer,
instrument_id,6.0,0.06017892714589834,0.44659617789563505,by_layer,
instrument_id,7.0,0.10342882076899211,0.44659617789563505,by_layer,
instrument_id,8.0,0.07743136057009299,0.44659617789563505,by_layer,
instrument_id,9.0,0.1274750834951798,0.44659617789563505,by_layer,
instrument_id,10.0,0.04715737576285998,0.44659617789563505,by_layer,
instrument_id,11.0,0.0639367327094078,0.44659617789563505,by_layer,
instrument_id,12.0,0.06188352437069019,0.44659617789563505,by_layer,
instrument_id,13.0,0.07194169765959184,0.44659617789563505,by_layer,
instrument_id,14.0,0.13337048857162395,0.44659617789563505,by_layer,
instrument_id,15.0,0.06526689883321524,0.44659617789563505,by_layer,
instrument_id,16.0,0.08965970079104106,0.44659617789563505,by_layer,
instrument_id,17.0,0.08948442464073499,0.44659617789563505,by_layer,
instrument_id,18.0,0.09369455526272456,0.44659617789563505,by_layer,
instrument_id,19.0,0.1039458243176341,0.44659617789563505,by_layer,
instrument_id,20.0,0.10574767831712961,0.44659617789563505,by_layer,
instrument_id,21.0,0.11724666878581047,0.44659617789563505,by_layer,
instrument_id,22.0,0.08976984210312366,0.44659617789563505,by_layer,
instrument_id,23.0,0.07820357537517945,0.44659617789563505,by_layer,
instrument_id,24.0,0.050423973239958286,0.44659617789563505,by_layer,
instrument_id,25.0,0.04389951719592015,0.44659617789563505,by_layer,
instrument_id,26.0,0.07092561262349288,0.44659617789563505,by_layer,
instrument_id,27.0,0.11503128272791703,0.44659617789563505,by_layer,
interval_id,0.0,0.08686592367788155,0.45079026564231084,by_layer,
interval_id,1.0,0.07196785509586334,0.45079026564231084,by_layer,
interval_id,2.0,0.11004938123126824,0.45079026564231084,by_layer,
interval_id,3.0,0.10330276750028133,0.45079026564231084,by_layer,
interval_id,4.0,0.0672788405790925,0.45079026564231084,by_layer,
interval_id,5.0,0.08669791898379724,0.45079026564231084,by_layer,
interval_id,6.0,0.059813434878985085,0.45079026564231084,by_layer,
interval_id,7.0,0.11421508217851321,0.45079026564231084,by_layer,
interval_id,8.0,0.0895828182498614,0.45079026564231084,by_layer,
interval_id,9.0,0.1420513124515613,0.45079026564231084,by_layer,
interval_id,10.0,0.04859032342210412,0.45079026564231084,by_layer,
interval_id,11.0,0.07415093357364337,0.45079026564231084,by_layer,
interval_id,12.0,0.0704711868117253,0.45079026564231084,by_layer,
interval_id,13.0,0.0762321784471472,0.45079026564231084,by_layer,
interval_id,14.0,0.10686466594537099,0.45079026564231084,by_layer,
interval_id,15.0,0.049775355185071625,0.45079026564231084,by_layer,
interval_id,16.0,0.059764794850101076,0.45079026564231084,by_layer,
interval_id,17.0,0.07223137157658736,0.45079026564231084,by_layer,
interval_id,18.0,0.07019586116075516,0.45079026564231084,by_layer,
interval_id,19.0,0.07477841681490342,0.45079026564231084,by_layer,
interval_id,20.0,0.0616049055630962,0.45079026564231084,by_layer,
interval_id,21.0,0.08001470193266869,0.45079026564231084,by_layer,
interval_id,22.0,0.06300707099338372,0.45079026564231084,by_layer,
interval_id,23.0,0.05591571548332771,0.45079026564231084,by_layer,
interval_id,24.0,0.04184258791307608,0.45079026564231084,by_layer,
interval_id,25.0,0.02882399767016371,0.45079026564231084,by_layer,
interval_id,26.0,0.03609476611018181,0.45079026564231084,by_layer,
interval_id,27.0,0.05241811368614435,0.45079026564231084,by_layer,
key_id,0.0,0.1027478991697232,0.5652621072446925,by_layer,
key_id,1.0,0.09719161316752434,0.5652621072446925,by_layer,
key_id,2.0,0.157631433258454,0.5652621072446925,by_layer,
key_id,3.0,0.14419094721476236,0.5652621072446925,by_layer,
key_id,4.0,0.07538868611057599,0.5652621072446925,by_layer,
key_id,5.0,0.0980542538066705,0.5652621072446925,by_layer,
key_id,6.0,0.07994931718955438,0.5652621072446925,by_layer,
key_id,7.0,0.13986479242642721,0.5652621072446925,by_layer,
key_id,8.0,0.08845446072518826,0.5652621072446925,by_layer,
key_id,9.0,0.15868078544735909,0.5652621072446925,by_layer,
key_id,10.0,0.05173041050632795,0.5652621072446925,by_layer,
key_id,11.0,0.08416265590737264,0.5652621072446925,by_layer,
key_id,12.0,0.0773289455100894,0.5652621072446925,by_layer,
key_id,13.0,0.07864180020987988,0.5652621072446925,by_layer,
key_id,14.0,0.11566149567564328,0.5652621072446925,by_layer,
key_id,15.0,0.06804408815999825,0.5652621072446925,by_layer,
key_id,16.0,0.08134620046863954,0.5652621072446925,by_layer,
key_id,17.0,0.08685442619025707,0.5652621072446925,by_layer,
key_id,18.0,0.08382303267717361,0.5652621072446925,by_layer,
key_id,19.0,0.09836014453321695,0.5652621072446925,by_layer,
key_id,20.0,0.07782611592362325,0.5652621072446925,by_layer,
key_id,21.0,0.10539846308529377,0.5652621072446925,by_layer,
key_id,22.0,0.08811958196262519,0.5652621072446925,by_layer,
key_id,23.0,0.08758655066291492,0.5652621072446925,by_layer,
key_id,24.0,0.049367451729873814,0.5652621072446925,by_layer,
key_id,25.0,0.030782947006324928,0.5652621072446925,by_layer,
key_id,26.0,0.0487305528173844,0.5652621072446925,by_layer,
key_id,27.0,0.05217042348037163,0.5652621072446925,by_layer,
mode_id,0.0,0.10962662473320961,0.5854306606391267,by_layer,
mode_id,1.0,0.10166680254042149,0.5854306606391267,by_layer,
mode_id,2.0,0.16855221117536226,0.5854306606391267,by_layer,
mode_id,3.0,0.15186678494016329,0.5854306606391267,by_layer,
mode_id,4.0,0.0749890332420667,0.5854306606391267,by_layer,
mode_id,5.0,0.09752343470851581,0.5854306606391267,by_layer,
mode_id,6.0,0.07668062920371692,0.5854306606391267,by_layer,
mode_id,7.0,0.1332170075426499,0.5854306606391267,by_layer,
mode_id,8.0,0.0856542553131779,0.5854306606391267,by_layer,
mode_id,9.0,0.13976027444005013,0.5854306606391267,by_layer,
mode_id,10.0,0.04612314670036236,0.5854306606391267,by_layer,
mode_id,11.0,0.0803579402466615,0.5854306606391267,by_layer,
mode_id,12.0,0.06952831055969,0.5854306606391267,by_layer,
mode_id,13.0,0.07318031322211027,0.5854306606391267,by_layer,
mode_id,14.0,0.11304893437772989,0.5854306606391267,by_layer,
mode_id,15.0,0.07077635359019041,0.5854306606391267,by_layer,
mode_id,16.0,0.08017584681510925,0.5854306606391267,by_layer,
mode_id,17.0,0.09323891128102939,0.5854306606391267,by_layer,
mode_id,18.0,0.10037418641149998,0.5854306606391267,by_layer,
mode_id,19.0,0.09429426118731499,0.5854306606391267,by_layer,
mode_id,20.0,0.07149727332095306,0.5854306606391267,by_layer,
mode_id,21.0,0.11229705500106017,0.5854306606391267,by_layer,
mode_id,22.0,0.09119007953753074,0.5854306606391267,by_layer,
mode_id,23.0,0.0882653488467137,0.5854306606391267,by_layer,
mode_id,24.0,0.0615289273361365,0.5854306606391267,by_layer,
mode_id,25.0,0.036629671386132635,0.5854306606391267,by_layer,
mode_id,26.0,0.060863436199724674,0.5854306606391267,by_layer,
mode_id,27.0,0.06402513105422258,0.5854306606391267,by_layer,
note_count,0.0,0.09132460504770279,0.4569970032959469,by_layer,
note_count,1.0,0.0748622448494037,0.4569970032959469,by_layer,
note_count,2.0,0.12212518540521462,0.4569970032959469,by_layer,
note_count,3.0,0.10074987883369128,0.4569970032959469,by_layer,
note_count,4.0,0.06249501618246237,0.4569970032959469,by_layer,
note_count,5.0,0.08479001745581627,0.4569970032959469,by_layer,
note_count,6.0,0.06294162850826979,0.4569970032959469,by_layer,
note_count,7.0,0.11146696656942368,0.4569970032959469,by_layer,
note_count,8.0,0.08536928209165733,0.4569970032959469,by_layer,
note_count,9.0,0.13405171409249306,0.4569970032959469,by_layer,
note_count,10.0,0.044029656797647476,0.4569970032959469,by_layer,
note_count,11.0,0.06773422937840223,0.4569970032959469,by_layer,
note_count,12.0,0.06389460898935795,0.4569970032959469,by_layer,
note_count,13.0,0.07381686630348365,0.4569970032959469,by_layer,
note_count,14.0,0.13857305608689785,0.4569970032959469,by_layer,
note_count,15.0,0.0618247011055549,0.4569970032959469,by_layer,
note_count,16.0,0.07145364163443446,0.4569970032959469,by_layer,
note_count,17.0,0.07581898135443528,0.4569970032959469,by_layer,
note_count,18.0,0.10343893865744273,0.4569970032959469,by_layer,
note_count,19.0,0.11162970556567113,0.4569970032959469,by_layer,
note_count,20.0,0.06855459542324145,0.4569970032959469,by_layer,
note_count,21.0,0.08866149714837472,0.4569970032959469,by_layer,
note_count,22.0,0.06770308005313079,0.4569970032959469,by_layer,
note_count,23.0,0.06019343653072914,0.4569970032959469,by_layer,
note_count,24.0,0.04466399239997069,0.4569970032959469,by_layer,
note_count,25.0,0.028250152245163918,0.4569970032959469,by_layer,
note_count,26.0,0.03591404063627124,0.4569970032959469,by_layer,
note_count,27.0,0.05353545894225439,0.4569970032959469,by_layer,
octave_id,0.0,0.0769734891752402,0.4236102757215055,by_layer,
octave_id,1.0,0.07061809053023656,0.4236102757215055,by_layer,
octave_id,2.0,0.11140743705133598,0.4236102757215055,by_layer,
octave_id,3.0,0.09358836772541206,0.4236102757215055,by_layer,
octave_id,4.0,0.07395830533156793,0.4236102757215055,by_layer,
octave_id,5.0,0.08335607529928286,0.4236102757215055,by_layer,
octave_id,6.0,0.06172325058529774,0.4236102757215055,by_layer,
octave_id,7.0,0.11507978507628043,0.4236102757215055,by_layer,
octave_id,8.0,0.08393288124352694,0.4236102757215055,by_layer,
octave_id,9.0,0.13975956415136656,0.4236102757215055,by_layer,
octave_id,10.0,0.05271762345607082,0.4236102757215055,by_layer,
octave_id,11.0,0.0720596993342042,0.4236102757215055,by_layer,
octave_id,12.0,0.07746137399226427,0.4236102757215055,by_layer,
octave_id,13.0,0.08151878509670496,0.4236102757215055,by_layer,
octave_id,14.0,0.11838862703492244,0.4236102757215055,by_layer,
octave_id,15.0,0.056793476144472756,0.4236102757215055,by_layer,
octave_id,16.0,0.053290817265709244,0.4236102757215055,by_layer,
octave_id,17.0,0.07795438822358847,0.4236102757215055,by_layer,
octave_id,18.0,0.08519792867203553,0.4236102757215055,by_layer,
octave_id,19.0,0.08820385889460643,0.4236102757215055,by_layer,
octave_id,20.0,0.07418043383707602,0.4236102757215055,by_layer,
octave_id,21.0,0.08424113815029462,0.4236102757215055,by_layer,
octave_id,22.0,0.06794301761935155,0.4236102757215055,by_layer,
octave_id,23.0,0.050781963393092155,0.4236102757215055,by_layer,
octave_id,24.0,0.03811740564803282,0.4236102757215055,by_layer,
octave_id,25.0,0.02928373295192917,0.4236102757215055,by_layer,
octave_id,26.0,0.03469076255957285,0.4236102757215055,by_layer,
octave_id,27.0,0.051488883482913174,0.4236102757215055,by_layer,
pitch_note_id,0.0,0.08568302914500237,0.4367163793966348,by_layer,
pitch_note_id,1.0,0.07503207462529342,0.4367163793966348,by_layer,
pitch_note_id,2.0,0.11757231131196022,0.4367163793966348,by_layer,
pitch_note_id,3.0,0.09850878827273846,0.4367163793966348,by_layer,
pitch_note_id,4.0,0.0723978728055954,0.4367163793966348,by_layer,
pitch_note_id,5.0,0.07761814227948587,0.4367163793966348,by_layer,
pitch_note_id,6.0,0.06134247283140818,0.4367163793966348,by_layer,
pitch_note_id,7.0,0.10982163964460294,0.4367163793966348,by_layer,
pitch_note_id,8.0,0.08485035443057616,0.4367163793966348,by_layer,
pitch_note_id,9.0,0.14557170495390892,0.4367163793966348,by_layer,
pitch_note_id,10.0,0.05447424932693442,0.4367163793966348,by_layer,
pitch_note_id,11.0,0.06817714621623357,0.4367163793966348,by_layer,
pitch_note_id,12.0,0.07567416907598574,0.4367163793966348,by_layer,
pitch_note_id,13.0,0.09063313032190005,0.4367163793966348,by_layer,
pitch_note_id,14.0,0.12207880429923534,0.4367163793966348,by_layer,
pitch_note_id,15.0,0.053529681327442326,0.4367163793966348,by_layer,
pitch_note_id,16.0,0.06583190864572923,0.4367163793966348,by_layer,
pitch_note_id,17.0,0.08118017110973597,0.4367163793966348,by_layer,
pitch_note_id,18.0,0.07678912362704675,0.4367163793966348,by_layer,
pitch_note_id,19.0,0.08490688322732846,0.4367163793966348,by_layer,
pitch_note_id,20.0,0.07911080649743478,0.4367163793966348,by_layer,
pitch_note_id,21.0,0.08560587527851264,0.4367163793966348,by_layer,
pitch_note_id,22.0,0.0612584383537372,0.4367163793966348,by_layer,
pitch_note_id,23.0,0.05078780837357044,0.4367163793966348,by_layer,
pitch_note_id,24.0,0.0323312827385962,0.4367163793966348,by_layer,
pitch_note_id,25.0,0.026443581872930128,0.4367163793966348,by_layer,
pitch_note_id,26.0,0.032031214951227106,0.4367163793966348,by_layer,
pitch_note_id,27.0,0.050212495028972626,0.4367163793966348,by_layer,
progression_id,0.0,0.10040896261731784,0.5791707531263697,by_layer,
progression_id,1.0,0.0968892512222131,0.5791707531263697,by_layer,
progression_id,2.0,0.17049396286408106,0.5791707531263697,by_layer,
progression_id,3.0,0.1488666801402966,0.5791707531263697,by_layer,
progression_id,4.0,0.07503803353756666,0.5791707531263697,by_layer,
progression_id,5.0,0.09939196271200974,0.5791707531263697,by_layer,
progression_id,6.0,0.07458754722028971,0.5791707531263697,by_layer,
progression_id,7.0,0.13013161532580853,0.5791707531263697,by_layer,
progression_id,8.0,0.08187624408553044,0.5791707531263697,by_layer,
progression_id,9.0,0.14989750646054745,0.5791707531263697,by_layer,
progression_id,10.0,0.051160516838232674,0.5791707531263697,by_layer,
progression_id,11.0,0.08301642071455717,0.5791707531263697,by_layer,
progression_id,12.0,0.08029379633565743,0.5791707531263697,by_layer,
progression_id,13.0,0.07729841582477093,0.5791707531263697,by_layer,
progression_id,14.0,0.11362777650356293,0.5791707531263697,by_layer,
progression_id,15.0,0.06615118061502774,0.5791707531263697,by_layer,
progression_id,16.0,0.08218023460358381,0.5791707531263697,by_layer,
progression_id,17.0,0.08765425626188517,0.5791707531263697,by_layer,
progression_id,18.0,0.10779140330851078,0.5791707531263697,by_layer,
progression_id,19.0,0.09781260726352532,0.5791707531263697,by_layer,
progression_id,20.0,0.07698929558197658,0.5791707531263697,by_layer,
progression_id,21.0,0.11914398955802123,0.5791707531263697,by_layer,
progression_id,22.0,0.10288713065286477,0.5791707531263697,by_layer,
progression_id,23.0,0.09287262832125028,0.5791707531263697,by_layer,
progression_id,24.0,0.06775534401337306,0.5791707531263697,by_layer,
progression_id,25.0,0.04105001858746012,0.5791707531263697,by_layer,
progression_id,26.0,0.062045910085241,0.5791707531263697,by_layer,
progression_id,27.0,0.06799996333817641,0.5791707531263697,by_layer,
beats_per_bar,,0.09015768459288492,0.6620873921206951,by_step,0.0
beats_per_bar,,0.05992559520971207,0.6606895643506291,by_step,1.0
chord_quality,,0.10740030964925176,0.49255482695640895,by_step,0.0
chord_quality,,0.07261080170671146,0.49091115195375096,by_step,1.0
instrument_id,,0.10218913746731621,0.4474415253740019,by_step,0.0
instrument_id,,0.06885165146862467,0.44575083041726815,by_step,1.0
interval_id,,0.08790145382019025,0.45160043853781157,by_step,0.0
interval_id,,0.05885585203456382,0.44998009274681006,by_step,1.0
key_id,,0.10394009366808903,0.5660555871186775,by_step,0.0
key_id,,0.07520915454785738,0.5644686273707076,by_step,1.0
mode_id,,0.10951998775514464,0.5862147702470962,by_step,0.0
mode_id,,0.07240373973867723,0.5846465510311573,by_step,1.0
note_count,,0.0960439862018185,0.4578098142801634,by_step,0.0
note_count,,0.06037509796165284,0.45618419231173035,by_step,1.0
octave_id,,0.0898640622118754,0.42437085481097003,by_step,0.0
octave_id,,0.06047244935429522,0.4228496966320409,by_step,1.0
pitch_note_id,,0.088342015254533,0.4375247010039768,by_step,0.0
pitch_note_id,,0.06304763907211877,0.43590805778929276,by_step,1.0
progression_id,,0.11233763293629247,0.5799252497955864,by_step,0.0
progression_id,,0.07375612810608886,0.5784162564571531,by_step,1.0
