task,layer,attn_audio_frac,uniform_frac,view,step
interval_id,11.0,0.07525143586099148,0.6264839277548097,by_layer,
interval_id,12.0,0.07134710345417261,0.6264839277548097,by_layer,
interval_id,13.0,0.06828894776602586,0.6264839277548097,by_layer,
interval_id,14.0,0.04843578472112616,0.6264839277548097,by_layer,
interval_id,15.0,0.039184326150765024,0.6264839277548097,by_layer,
interval_id,16.0,0.01653803054553767,0.6264839277548097,by_layer,
interval_id,17.0,0.02800414493928353,0.6264839277548097,by_layer,
interval_id,18.0,0.04098263072470824,0.6264839277548097,by_layer,
interval_id,19.0,0.04080149997025728,0.6264839277548097,by_layer,
interval_id,20.0,0.03333687735721469,0.6264839277548097,by_layer,
interval_id,21.0,0.050977997947484255,0.6264839277548097,by_layer,
interval_id,22.0,0.05455088677505652,0.6264839277548097,by_layer,
interval_id,23.0,0.04741439254333576,0.6264839277548097,by_layer,
interval_id,24.0,0.04062066770469149,0.6264839277548097,by_layer,
interval_id,25.0,0.025127770844846964,0.6264839277548097,by_layer,
interval_id,26.0,0.037008130457252264,0.6264839277548097,by_layer,
interval_id,27.0,0.044796123479803406,0.6264839277548097,by_layer,
key_id,0.0,0.11361296661198139,0.7238883955388307,by_layer,
key_id,1.0,0.15164627321064472,0.7238883955388307,by_layer,
key_id,2.0,0.20277571802337965,0.7238883955388307,by_layer,
key_id,3.0,0.1278720802317063,0.7238883955388307,by_layer,
key_id,4.0,0.07138949104895194,0.7238883955388307,by_layer,
key_id,5.0,0.08168209126840036,0.7238883955388307,by_layer,
key_id,6.0,0.06895205347488324,0.7238883955388307,by_layer,
key_id,7.0,0.10731084210177262,0.7238883955388307,by_layer,
key_id,8.0,0.10219880690177281,0.7238883955388307,by_layer,
key_id,9.0,0.17742301523685455,0.7238883955388307,by_layer,
key_id,10.0,0.061590551398694515,0.7238883955388307,by_layer,
key_id,11.0,0.08658354170620441,0.7238883955388307,by_layer,
key_id,12.0,0.08746070725222428,0.7238883955388307,by_layer,
key_id,13.0,0.07912526155511539,0.7238883955388307,by_layer,
key_id,14.0,0.06682344029347102,0.7238883955388307,by_layer,
key_id,15.0,0.054152434381345906,0.7238883955388307,by_layer,
key_id,16.0,0.02701254018271963,0.7238883955388307,by_layer,
key_id,17.0,0.04430394169564048,0.7238883955388307,by_layer,
key_id,18.0,0.0712898566077153,0.7238883955388307,by_layer,
key_id,19.0,0.08568732968221109,0.7238883955388307,by_layer,
key_id,20.0,0.06078087957575917,0.7238883955388307,by_layer,
key_id,21.0,0.091575611072282,0.7238883955388307,by_layer,
key_id,22.0,0.07876300439238548,0.7238883955388307,by_layer,
key_id,23.0,0.06622079356263082,0.7238883955388307,by_layer,
key_id,24.0,0.04388912891348203,0.7238883955388307,by_layer,
key_id,25.0,0.03211478997642795,0.7238883955388307,by_layer,
key_id,26.0,0.04781827020148436,0.7238883955388307,by_layer,
key_id,27.0,0.06176785100251436,0.7238883955388307,by_layer,
mode_id,0.0,0.11414857332905133,0.7405907006861604,by_layer,
mode_id,1.0,0.1563729519645373,0.7405907006861604,by_layer,
mode_id,2.0,0.2179639662305514,0.7405907006861604,by_layer,
mode_id,3.0,0.12991082482039928,0.7405907006861604,by_layer,
mode_id,4.0,0.06975759100168943,0.7405907006861604,by_layer,
mode_id,5.0,0.08156791795045137,0.7405907006861604,by_layer,
mode_id,6.0,0.06759967468678951,0.7405907006861604,by_layer,
mode_id,7.0,0.11349345681567986,0.7405907006861604,by_layer,
mode_id,8.0,0.10417413028577964,0.7405907006861604,by_layer,
mode_id,9.0,0.1750051180521647,0.7405907006861604,by_layer,
mode_id,10.0,0.06286442435036103,0.7405907006861604,by_layer,
mode_id,11.0,0.09309929795563221,0.7405907006861604,by_layer,
mode_id,12.0,0.10009245046724875,0.7405907006861604,by_layer,
mode_id,13.0,0.0884121513615052,0.7405907006861604,by_layer,
mode_id,14.0,0.07476978128155072,0.7405907006861604,by_layer,
mode_id,15.0,0.05894460094471773,0.7405907006861604,by_layer,
mode_id,16.0,0.03243033013616999,0.7405907006861604,by_layer,
mode_id,17.0,0.0454838660856088,0.7405907006861604,by_layer,
mode_id,18.0,0.07091200165450573,0.7405907006861604,by_layer,
mode_id,19.0,0.0727430737266938,0.7405907006861604,by_layer,
mode_id,20.0,0.054621631279587746,0.7405907006861604,by_layer,
mode_id,21.0,0.07985129145284493,0.7405907006861604,by_layer,
mode_id,22.0,0.07334381248801947,0.7405907006861604,by_layer,
mode_id,23.0,0.058667887933552265,0.7405907006861604,by_layer,
mode_id,24.0,0.04604782474537691,0.7405907006861604,by_layer,
mode_id,25.0,0.034517304971814156,0.7405907006861604,by_layer,
mode_id,26.0,0.04746697455023726,0.7405907006861604,by_layer,
mode_id,27.0,0.05839260884871086,0.7405907006861604,by_layer,
note_count,0.0,0.08662556360165279,0.632509323344773,by_layer,
note_count,1.0,0.12505115320285162,0.632509323344773,by_layer,
note_count,2.0,0.19083535050352415,0.632509323344773,by_layer,
note_count,3.0,0.12092391898234685,0.632509323344773,by_layer,
note_count,4.0,0.06613006411741178,0.632509323344773,by_layer,
note_count,5.0,0.07496055712302525,0.632509323344773,by_layer,
note_count,6.0,0.0601924288397034,0.632509323344773,by_layer,
note_count,7.0,0.09867514669895172,0.632509323344773,by_layer,
note_count,8.0,0.08441916418572266,0.632509323344773,by_layer,
note_count,9.0,0.17202925433715185,0.632509323344773,by_layer,
note_count,10.0,0.04840647087742885,0.632509323344773,by_layer,
note_count,11.0,0.0692969240869085,0.632509323344773,by_layer,
note_count,12.0,0.06479555927217007,0.632509323344773,by_layer,
note_count,13.0,0.056268567219376564,0.632509323344773,by_layer,
note_count,14.0,0.048412490946551166,0.632509323344773,by_layer,
note_count,15.0,0.03729425432781378,0.632509323344773,by_layer,
note_count,16.0,0.011211355139190951,0.632509323344773,by_layer,
note_count,17.0,0.023379541312654812,0.632509323344773,by_layer,
note_count,18.0,0.03853982500731945,0.632509323344773,by_layer,
note_count,19.0,0.05019710507864753,0.632509323344773,by_layer,
note_count,20.0,0.02986517595127225,0.632509323344773,by_layer,
note_count,21.0,0.043446619529277086,0.632509323344773,by_layer,
note_count,22.0,0.06686316647877295,0.632509323344773,by_layer,
note_count,23.0,0.044402619202931724,0.632509323344773,by_layer,
note_count,24.0,0.03952350514009595,0.632509323344773,by_layer,
note_count,25.0,0.026615712326020002,0.632509323344773,by_layer,
note_count,26.0,0.03759915971507629,0.632509323344773,by_layer,
note_count,27.0,0.05073193941886226,0.632509323344773,by_layer,
octave_id,0.0,0.08422894154985745,0.5884513042415099,by_layer,
octave_id,1.0,0.12652462348341942,0.5884513042415099,by_layer,
octave_id,2.0,0.22128880520661673,0.5884513042415099,by_layer,
octave_id,3.0,0.1245410976310571,0.5884513042415099,by_layer,
octave_id,4.0,0.07511066924780607,0.5884513042415099,by_layer,
octave_id,5.0,0.08140632386008899,0.5884513042415099,by_layer,
octave_id,6.0,0.06585247411082189,0.5884513042415099,by_layer,
octave_id,7.0,0.1098364715774854,0.5884513042415099,by_layer,
octave_id,8.0,0.08759924707313378,0.5884513042415099,by_layer,
octave_id,9.0,0.18462671091159186,0.5884513042415099,by_layer,
octave_id,10.0,0.056077905309696995,0.5884513042415099,by_layer,
octave_id,11.0,0.07569348129133384,0.5884513042415099,by_layer,
octave_id,12.0,0.07377766103794177,0.5884513042415099,by_layer,
octave_id,13.0,0.060742504273851715,0.5884513042415099,by_layer,
octave_id,14.0,0.044557769782841206,0.5884513042415099,by_layer,
octave_id,15.0,0.03734113276004791,0.5884513042415099,by_layer,
octave_id,16.0,0.013296514671916762,0.5884513042415099,by_layer,
octave_id,17.0,0.023488302249461412,0.5884513042415099,by_layer,
octave_id,18.0,0.04230973217636347,0.5884513042415099,by_layer,
octave_id,19.0,0.04944984195753932,0.5884513042415099,by_layer,
octave_id,20.0,0.036575513891875744,0.5884513042415099,by_layer,
octave_id,21.0,0.046855662328501545,0.5884513042415099,by_layer,
octave_id,22.0,0.0647081524754564,0.5884513042415099,by_layer,
octave_id,23.0,0.04431237311412891,0.5884513042415099,by_layer,
octave_id,24.0,0.039739999609688915,0.5884513042415099,by_layer,
octave_id,25.0,0.02500497130677104,0.5884513042415099,by_layer,
octave_id,26.0,0.041960105610390507,0.5884513042415099,by_layer,
octave_id,27.0,0.04940783713633815,0.5884513042415099,by_layer,
pitch_note_id,0.0,0.09513836974898975,0.6140306424142293,by_layer,
pitch_note_id,1.0,0.13395917726059756,0.6140306424142293,by_layer,
pitch_note_id,2.0,0.22649929175774255,0.6140306424142293,by_layer,
pitch_note_id,3.0,0.13645991372565427,0.6140306424142293,by_layer,
pitch_note_id,4.0,0.08419948164373636,0.6140306424142293,by_layer,
pitch_note_id,5.0,0.09161712229251862,0.6140306424142293,by_layer,
pitch_note_id,6.0,0.07268142731239398,0.6140306424142293,by_layer,
pitch_note_id,7.0,0.10999562094608943,0.6140306424142293,by_layer,
pitch_note_id,8.0,0.08229017940660317,0.6140306424142293,by_layer,
pitch_note_id,9.0,0.1820615977048874,0.6140306424142293,by_layer,
pitch_note_id,10.0,0.05520797117302815,0.6140306424142293,by_layer,
pitch_note_id,11.0,0.07284346812715133,0.6140306424142293,by_layer,
pitch_note_id,12.0,0.07279938738793135,0.6140306424142293,by_layer,
pitch_note_id,13.0,0.09989904860655467,0.6140306424142293,by_layer,
pitch_note_id,14.0,0.08590127651890118,0.6140306424142293,by_layer,
pitch_note_id,15.0,0.05479002899179856,0.6140306424142293,by_layer,
pitch_note_id,16.0,0.029162008470545214,0.6140306424142293,by_layer,
pitch_note_id,17.0,0.03469377554332217,0.6140306424142293,by_layer,
pitch_note_id,18.0,0.047844333263734974,0.6140306424142293,by_layer,
pitch_note_id,19.0,0.06424940982833505,0.6140306424142293,by_layer,
pitch_note_id,20.0,0.05246457333366076,0.6140306424142293,by_layer,
pitch_note_id,21.0,0.07103533049424489,0.6140306424142293,by_layer,
pitch_note_id,22.0,0.0784531260530154,0.6140306424142293,by_layer,
pitch_note_id,23.0,0.05832484224811196,0.6140306424142293,by_layer,
pitch_note_id,24.0,0.04836662687982122,0.6140306424142293,by_layer,
pitch_note_id,25.0,0.03279597017293175,0.6140306424142293,by_layer,
pitch_note_id,26.0,0.05453092403089007,0.6140306424142293,by_layer,
pitch_note_id,27.0,0.06639358215034008,0.6140306424142293,by_layer,
progression_id,0.0,0.11394849543770154,0.7269022289318131,by_layer,
progression_id,1.0,0.15278752706944942,0.7269022289318131,by_layer,
progression_id,2.0,0.22379163404305777,0.7269022289318131,by_layer,
progression_id,3.0,0.13785206774870554,0.7269022289318131,by_layer,
progression_id,4.0,0.0733338100835681,0.7269022289318131,by_layer,
progression_id,5.0,0.08177927322685719,0.7269022289318131,by_layer,
progression_id,6.0,0.06667558600505193,0.7269022289318131,by_layer,
progression_id,7.0,0.11043954951067765,0.7269022289318131,by_layer,
progression_id,8.0,0.0854386171946923,0.7269022289318131,by_layer,
progression_id,9.0,0.15698786079883575,0.7269022289318131,by_layer,
progression_id,10.0,0.05976036190986633,0.7269022289318131,by_layer,
progression_id,11.0,0.09152131465574105,0.7269022289318131,by_layer,
progression_id,12.0,0.08736213265607755,0.7269022289318131,by_layer,
progression_id,13.0,0.08025282435119152,0.7269022289318131,by_layer,
progression_id,14.0,0.06715013630067308,0.7269022289318131,by_layer,
progression_id,15.0,0.05275597361226877,0.7269022289318131,by_layer,
progression_id,16.0,0.02684310086381932,0.7269022289318131,by_layer,
progression_id,17.0,0.04112060988942782,0.7269022289318131,by_layer,
progression_id,18.0,0.0856436574831605,0.7269022289318131,by_layer,
progression_id,19.0,0.09439536742866039,0.7269022289318131,by_layer,
progression_id,20.0,0.07561286663015683,0.7269022289318131,by_layer,
progression_id,21.0,0.10206432516376178,0.7269022289318131,by_layer,
progression_id,22.0,0.10366697671512763,0.7269022289318131,by_layer,
progression_id,23.0,0.08640901496013005,0.7269022289318131,by_layer,
progression_id,24.0,0.06600013344238202,0.7269022289318131,by_layer,
progression_id,25.0,0.04750314215198159,0.7269022289318131,by_layer,
progression_id,26.0,0.074273897955815,0.7269022289318131,by_layer,
progression_id,27.0,0.09406506735831499,0.7269022289318131,by_layer,
beats_per_bar,,0.0832443566039382,0.7931650824197748,by_step,0.0
beats_per_bar,,0.06944727036725021,0.7911536944722479,by_step,1.0
chord_quality,,0.08490609569430706,0.6667913662365034,by_step,0.0
chord_quality,,0.0816772209169964,0.6637788191265594,by_step,1.0
instrument_id,,0.08802718401975221,0.6354638129464399,by_step,0.0
instrument_id,,0.0762521812714459,0.6320581177497752,by_step,1.0
interval_id,,0.0719061300180675,0.6280496718632732,by_step,0.0
interval_id,,0.06600096004105926,0.6249181836463459,by_step,1.0
key_id,,0.08931953933400412,0.7251916841151618,by_step,0.0
key_id,,0.07866783720618557,0.7225851069624993,by_step,1.0
mode_id,,0.09132664302541386,0.7418531457600597,by_step,0.0
mode_id,,0.07886303692967409,0.7393282556122611,by_step,1.0
note_count,,0.07124296364574027,0.6340666595692365,by_step,0.0
note_count,,0.06209222154159631,0.6309519871203094,by_step,1.0
octave_id,,0.07585530659361255,0.5899193792322899,by_step,0.0
octave_id,,0.06602432380896062,0.5869832292507301,by_step,1.0
pitch_note_id,,0.08287089714957845,0.6156289565788177,by_step,0.0
pitch_note_id,,0.08103323606995955,0.6124323282496411,by_step,1.0
progression_id,,0.09641743585511688,0.7280908430183666,by_step,0.0
progression_id,,0.0849708016196798,0.7257136148452596,by_step,1.0
